Stemmed User Reviews,Labels
"[('watch', 'NN'), ('differ', 'NN'), ('film', 'NN'), ('everyon', 'NN'), ('els', 'NNS')]",0
"[('anoth', 'DT'), ('origin', 'JJ'), ('scifi', 'NN'), ('movi', 'NN'), ('fail', 'NN')]",-1
"[('wast', 'NN'), ('premis', 'NN')]",-1
"[('watch', 'NN'), ('trailer', 'NN'), ('coupl', 'NN'), ('time', 'NN'), ('s', 'JJ'), ('entir', 'NN'), ('movi', 'NN'), ('realli', 'NN')]",-1
"[('lack', 'NN')]",-1
"[('insan', 'JJ'), ('stupid', 'JJ'), ('script', 'NN')]",-1
"[('s', 'NNS'), ('like', 'IN'), ('someon', 'NN'), ('ask', 'NN'), ('chatgpt', 'NN'), ('convert', 'NN'), ('amogu', 'NN'), ('real', 'JJ'), ('life', 'NN'), ('movi', 'NNS'), ('script', 'NN')]",-1
"[('great', 'JJ'), ('idea', 'NN'), ('poor', 'JJ'), ('execut', 'NN')]",-1
"[('earli', 'NN'), ('candid', 'NN'), ('worst', 'JJS'), ('film', 'NN'), ('year', 'NN')]",-1
"[('wast', 'NN'), ('opportun', 'NN')]",-1
"[('radiat', 'NN'), ('sick', 'NN')]",-1
"[('legitim', 'NN'), ('top', 'JJ'), ('10', 'CD'), ('worst', 'JJS'), ('movi', 'NN'), ('ve', 'NN'), ('ever', 'RB'), ('seen', 'VBN')]",-1
"[('iss', 'JJ'), ('dissapoint', 'NN'), ('everi', 'NNS'), ('level', 'NN')]",-1
"[('alway', 'RB'), ('russian', 'JJ'), ('portray', 'NN'), ('evil', 'NN')]",-1
"[('give', 'JJ'), ('space', 'NN'), ('moral', 'JJ'), ('explor', 'NN'), ('need', 'NN'), ('time', 'NN'), ('reach', 'VB'), ('star', 'NN')]",-1
"[('2', 'CD'), ('min', 'JJ'), ('worth', 'NN'), ('watch', 'NN')]",-1
"[('easili', 'NN'), ('worst', 'JJS'), ('movi', 'NN'), ('outer', 'NN'), ('space', 'NN'), ('ve', 'NN'), ('ever', 'RB'), ('seen', 'VBN')]",-1
"[('movi', 'NN'), ('never', 'RB'), ('made', 'VBD')]",-1
"[('wild', 'JJ'), ('frighten', 'NNS')]",-1
"[('mediocr', 'RB'), ('good', 'JJ'), ('premis', 'NN'), ('felt', 'VBD'), ('lack', 'NN')]",-1
"[('space', 'NN'), ('junk', 'NN')]",-1
"[('cheap', 'JJ'), ('copycat', 'NN'), ('miser', 'NN'), ('fail', 'NN'), ('impress', 'NN')]",-1
"[('great', 'JJ'), ('conceptextrem', 'NN'), ('poor', 'JJ'), ('execut', 'NN')]",-1
"[('idk', 'JJ'), ('folk', 'NN'), ('gave', 'VBD'), ('bad', 'JJ'), ('review', 'NN'), ('saw', 'VBD')]",0
"[('could', 'MD'), ('much', 'RB'), ('better', 'VB')]",0
"[('writer', 'NN'), ('green', 'JJ'), ('concept', 'NN')]",0
"[('wild', 'JJ'), ('ride', 'NN')]",0
"[('s', 'NN'), ('cheesi', 'NN'), ('gori', 'JJ'), ('action', 'NN'), ('flick', 'NN'), ('deliv', 'NN'), ('promis', 'NN'), ('els', 'NNS'), ('expect', 'VBP'), ('life', 'NN'), ('chang', 'NN'), ('experi', 'NN'), ('epiphani', 'NN')]",0
"[('chees', 'NNS'), ('blood', 'VBD'), ('slime', 'NN')]",-1
"[('realli', 'NN'), ('sequel', 'NN')]",-1
"[('fun', 'NN'), ('sf', 'NN'), ('b', 'NN'), ('movi', 'NN')]",-1
"[('bad', 'JJ'), ('good', 'JJ'), ('filler', 'NN'), ('onetim', 'NN'), ('view', 'NN')]",1
"[('realli', 'NN'), ('dongseok', 'NN'), ('movi', 'NN')]",0
"[('let', 'VB')]",-1
"[('water', 'NN'), ('life', 'NN')]",-1
"[('still', 'RB'), ('nt', 'JJ'), ('understand', 'VBP'), ('lee', 'JJ'), ('john', 'NN'), ('wick', 'NN'), ('univers', 'NNS'), ('yet', 'RB')]",0
"[('bad', 'JJ')]",1
"[('lee', 'NN'), ('get', 'VB'), ('punch', 'JJ'), ('undead', 'NN')]",0
"[('typic', 'NN'), ('dong', 'JJ'), ('seok', 'JJ'), ('action', 'NN'), ('flick', 'NN')]",0
"[('realli', 'NN'), ('fun', 'NN')]",0
"[('badland', 'NN'), ('hunter', 'NN'), ('aka', 'NN'), ('hwangya', 'NN'), ('review', 'NN')]",1
"[('terribl', 'JJ'), ('water', 'NN'), ('action', 'NN'), ('film', 'NN')]",0
"[('fun', 'NN'), ('watch', 'NN'), ('cross', 'NN'), ('genr', 'NN')]",-1
"[('excel', 'NN')]",1
"[('typic', 'NN'), ('popcorn', 'NN'), ('flick', 'NN')]",1
"[('bad', 'JJ')]",0
"[('absolut', 'IN'), ('wast', 'JJ'), ('time', 'NN')]",0
"[('entertain', 'NN')]",-1
"[('badland', 'NN'), ('hunter', 'NN'), ('hwangya', 'NN'), ('2024', 'CD')]",1
"[('fed', 'VBN'), ('post', 'NN'), ('apocalypt', 'NN'), ('world', 'NN')]",0
"[('badland', 'NN'), ('hunter', 'NN'), ('visual', 'JJ'), ('strike', 'NN'), ('action', 'NN'), ('spectacl', 'NN'), ('narr', 'NN'), ('shortcom', 'NN')]",-1
"[('creator', 'NN'), ('use', 'NN'), ('budget', 'NN'), ('master', 'NN'), ('s', 'NN'), ('without', 'IN'), ('problem', 'NN')]",0
"[('creator', 'NN'), ('look', 'NN'), ('great', 'JJ'), ('stori', 'JJ'), ('tire', 'NN'), ('full', 'JJ'), ('hole', 'NN')]",0
"[('s', 'NN'), ('alphi', 'NN')]",0
"[('visual', 'JJ'), ('impress', 'NN'), ('yet', 'RB'), ('narr', 'JJ'), ('flaw', 'NN'), ('film', 'NN')]",0
"[('technic', 'JJ'), ('watchabl', 'NN'), ('emot', 'NN'), ('vacant', 'NN')]",0
"[('typic', 'NN'), ('formula', 'NN')]",0
"[('lot', 'NN'), ('stuff', 'NN'), ('happend', 'VBP'), ('end', 'NN')]",0
"[('stun', 'NN'), ('visualsgarbag', 'NN'), ('script', 'NN')]",0
"[('creator', 'NN'), ('modern', 'JJ'), ('take', 'NN'), ('blade', 'NN'), ('runner', 'NN'), ('formula', 'NN'), ('fall', 'NN'), ('short', 'JJ'), ('great', 'JJ'), ('due', 'JJ'), ('miss', 'CD'), ('element', 'NN')]",0
"[('state', 'NN'), ('art', 'NN'), ('effect', 'NN'), ('hole', 'NN'), ('swiss', 'JJ'), ('chees', 'NNS')]",0
"[('number', 'NN'), ('take', 'VB'), ('man', 'NN'), ('vs', 'FW'), ('robot', 'NN'), ('dystopia', 'NN')]",0
"[('good', 'JJ'), ('touch', 'NN'), ('underwhelm', 'NN')]",0
"[('cinematographi', 'NNS'), ('save', 'VBP'), ('film', 'NN'), ('horrif', 'NN'), ('storylin', 'NN'), ('cast', 'NN')]",-1
"[('good', 'JJ'), ('scifi', 'NN'), ('movi', 'NN')]",0
"[('ye', 'NNS'), ('thank', 'VBD')]",1
"[('averag', 'NN'), ('best', 'JJS')]",1
"[('disappoint', 'NN')]",0
"[('replic', 'NN')]",-1
"[('great', 'JJ'), ('visual', 'JJ'), ('act', 'NN'), ('sublimin', 'NN'), ('messag', 'NN')]",-1
"[('visual', 'JJ'), ('masterpiec', 'NN'), ('2023', 'CD')]",0
"[('rubbish', 'NN')]",1
"[('confus', 'NN'), ('tone', 'NN'), ('aweinspir', 'VBD'), ('visual', 'JJ')]",-1
"[('beauti', 'NN'), ('direct', 'JJ'), ('decent', 'NN'), ('written', 'VBN')]",0
"[('technic', 'JJ'), ('marvel', 'NN')]",0
"[('thank', 'NN'), ('creator', 'NN'), ('origin', 'NN'), ('could', 'MD'), ('grip', 'VB'), ('plot', 'NN')]",1
"[('entertain', 'NN')]",0
"[('avg', 'NN'), ('film', 'NN')]",1
"[('review', 'NN')]",0
"[('m', 'NNS'), ('blown', 'VBN'), ('away', 'RB'), ('great', 'JJ'), ('movi', 'NN')]",0
"[('realli', 'NN'), ('expect', 'VBP'), ('shahid', 'NN'), ('kapoor', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('movi', 'NN')]",-1
"[('shahidkr', 'NN'), ('s', 'NN'), ('robot', 'NN'), ('love', 'NN'), ('stori', 'CC'), ('full', 'JJ'), ('malfunct', 'NN')]",1
"[('bug', 'NN'), ('romanc', 'NN')]",-1
"[('amaz', 'NN'), ('movi', 'NN')]",-1
"[('absolut', 'NN'), ('garbag', 'NN')]",1
"[('bore', 'RB'), ('extrem', 'JJ'), ('illog', 'NN'), ('scrip', 'NN')]",-1
"[('true', 'JJ'), ('potenti', 'NN'), ('unrealis', 'NN')]",-1
"[('aryan', 'JJ'), ('born', 'VBN'), ('like', 'IN'), ('done', 'VBN'), ('special', 'JJ'), ('cours', 'NNS'), ('stupid', 'JJ')]",0
"[('good', 'JJ'), ('effort', 'NN'), ('explor', 'VBZ'), ('new', 'JJ'), ('subgenr', 'NNS'), ('good', 'JJ'), ('perform', 'NN')]",-1
"[('great', 'JJ'), ('movi', 'NN')]",1
"[('prepar', 'NN'), ('swept', 'VBD'), ('feet', 'NNS')]",1
"[('bore', 'RB'), ('anoth', 'DT'), ('copi', 'JJ'), ('time', 'NN'), ('copi', 'NN'), ('hindi', 'NN'), ('serial', 'NN')]",1
"[('delight', 'NN'), ('movi', 'NN')]",-1
"[('movi', 'NN'), ('simpli', 'NNS'), ('phenomen', 'NNS')]",1
"[('soul', 'NN'), ('satisfiy', 'NN'), ('film', 'NN')]",1
"[('robot', 'NN'), ('mein', 'NN'), ('aisa', 'VBZ'), ('ulza', 'JJ'), ('jiya', 'NN')]",1
"[('fun', 'NN'), ('refresh', 'NN')]",0
"[('film', 'NN'), ('absolut', 'NN'), ('fantast', 'NN')]",1
"[('robot', 'NN'), ('futur', 'NN')]",1
"[('must', 'MD'), ('watch', 'VB')]",0
"[('instal', 'JJ'), ('weakest', 'JJS'), ('seri', 'NN'), ('signific', 'NN'), ('letdown', 'NN')]",1
"[('par', 'NN')]",-1
"[('long', 'RB'), ('bore', 'RB'), ('need', 'NN')]",-1
"[('welcom', 'RB'), ('10th', 'CD'), ('annual', 'JJ'), ('bore', 'NN'), ('game', 'NN'), ('mean', 'JJ'), ('hunger', 'NN'), ('game', 'NN')]",-1
"[('incred', 'VBN'), ('faith', 'NNS'), ('book', 'NN')]",-1
"[('disappoint', 'NN')]",1
"[('prequel', 'NN'), ('tri', 'NN'), ('show', 'NN'), ('histori', 'JJ'), ('fiction', 'NN'), ('world', 'NN'), ('remain', 'VBP'), ('somewhat', 'RB'), ('unnecessari', 'JJ')]",-1
"[('sure', 'JJ'), ('misfir', 'NN')]",-1
"[('certainli', 'NN'), ('catch', 'NN'), ('fire', 'NN')]",-1
"[('pleasantli', 'NN'), ('surpris', 'NN')]",-1
"[('ballad', 'JJ'), ('crass', 'NN'), ('karaok', 'NN')]",1
"[('hear', 'JJ'), ('word', 'NN'), ('luci', 'NN'), ('gray', 'JJ'), ('one', 'CD'), ('time', 'NN')]",0
"[('bad', 'JJ'), ('movi', 'NN')]",0
"[('met', 'VBN'), ('midnight', 'NN'), ('hang', 'NN'), ('tree', 'NN')]",-1
"[('read', 'JJ'), ('book', 'NN')]",0
"[('intrigu', 'JJ'), ('enough', 'RB'), ('watch', 'JJ'), ('start', 'NN'), ('finish', 'VB'), ('good', 'JJ')]",0
"[('mysteri', 'NN')]",0
"[('ballad', 'JJ'), ('songbird', 'NN'), ('snake', 'NN'), ('2023', 'CD'), ('deliv', 'NN'), ('basic', 'JJ'), ('evolv', 'NN')]",0
"[('simpli', 'NN'), ('terribl', 'NN')]",0
"[('zegler', 'NN'), ('unbear', 'JJ')]",-1
"[('ideal', 'JJ'), ('prologu', 'NN'), ('saga', 'NN')]",-1
"[('absolut', 'NN'), ('horribl', 'NN'), ('adapt', 'IN'), ('fantast', 'JJ'), ('book', 'NN')]",0
"[('disappoint', 'NN')]",-1
"[('garbag', 'NN')]",-1
"[('disappoint', 'NN'), ('lack', 'NN'), ('cohes', 'VBZ'), ('way', 'NN'), ('much', 'JJ'), ('sing', 'NN')]",-1
"[('noth', 'DT'), ('origin', 'NN')]",-1
"[('rate', 'NN'), ('object', 'NN')]",-1
"[('everyth', 'NN'), ('ve', 'NN'), ('seen', 'VBN'), ('done', 'VBN'), ('blend', 'NN'), ('togeth', 'NN'), ('scoop', 'NN'), ('mud', 'NN')]",0
"[('embarrassingli', 'RB'), ('bad', 'JJ')]",-1
"[('want', 'VB'), ('good', 'JJ'), ('scifi', 'NN')]",-1
"[('someth', 'NN'), ('wrong', 'JJ'), ('write', 'JJ'), ('dialogu', 'NNS'), ('actingdirect', 'VBP')]",-1
"[('close', 'RB'), ('yet', 'RB'), ('far', 'RB')]",-1
"[('get', 'NN'), ('made', 'VBD')]",0
"[('eye', 'NN'), ('candyempti', 'NN'), ('shell', 'NN')]",-1
"[('go', 'VB')]",-1
"[('messi', 'NN'), ('engross', 'NN')]",-1
"[('well', 'RB')]",-1
"[('none', 'NN'), ('make', 'NN'), ('sens', 'NNS')]",0
"[('realli', 'NN'), ('disappoint', 'NN')]",-1
"[('soulless', 'NN'), ('bore', 'NN')]",-1
"[('look', 'NN'), ('gorgeou', 'NN'), ('rest', 'NN'), ('lack', 'NN')]",-1
"[('rebel', 'NN'), ('moon', 'NN'), ('part', 'NN'), ('1', 'CD'), ('child', 'NN'), ('fire', 'NN'), ('2023', 'CD'), ('zack', 'NN'), ('snyder', 'NN'), ('stylist', 'NN'), ('good', 'JJ'), ('predict', 'NN'), ('basic', 'JJ'), ('sci', 'NN'), ('fi', 'NN'), ('plot', 'NN'), ('need', 'VBP'), ('better', 'JJR'), ('stori', 'VB')]",0
"[('worst', 'JJS'), ('film', 'NN'), ('zach', 'NN'), ('snyder', 'NN'), ('fail', 'NN'), ('often', 'RB')]",0
"[('like', 'IN'), ('m', 'JJ'), ('sure', 'JJ'), ('ppl', 'NN'), ('hate', 'NN')]",-1
"[('imagin', 'NN'), ('script', 'NN'), ('even', 'RB'), ('kathleen', 'VBD'), ('kennedi', 'NNS'), ('reject', 'VB')]",-1
"[('seven', 'CD'), ('samurai', 'NNS'), ('space', 'NN')]",-1
"[('meh', 'NN'), ('cuff', 'NN'), ('tri', 'NN')]",0
"[('entertain', 'NN'), ('potenti', 'NN')]",1
"[('entertain', 'RB'), ('enough', 'RB')]",1
"[('world', 'NN'), ('collaps', 'NNS'), ('begun', 'VBN')]",1
"[('one', 'CD'), ('year', 'NN'), ('s', 'NN'), ('best', 'JJS'), ('film', 'NN'), ('must', 'MD'), ('see', 'VB'), ('franchis', 'JJ'), ('fan', 'NN'), ('icon', 'NN'), ('scifi', 'NN'), ('monster', 'NN'), ('entertain', 'VBP'), ('everi', 'JJ'), ('level', 'NN'), ('utterli', 'JJ'), ('fantast', 'NN')]",1
"[('best', 'JJS'), ('movi', 'NN'), ('ve', 'NN'), ('seen', 'VBN'), ('theater', 'CD'), ('year', 'NN')]",1
"[('never', 'RB'), ('expect', 'VBP'), ('godzilla', 'NN'), ('movi', 'NN'), ('deep', 'NN')]",1
"[('mayb', 'NN'), ('best', 'JJS'), ('godzilla', 'NN'), ('movi', 'NN'), ('sinc', 'NN'), ('origin', 'NN')]",1
"[('outstand', 'NN')]",1
"[('godzilla', 'NN'), ('suppos', 'NN')]",1
"[('masterpiec', 'JJ'), ('retel', 'NN'), ('classic', 'JJ')]",1
"[('one', 'CD'), ('best', 'JJS'), ('godzilla', 'NN'), ('movi', 'NN'), ('recent', 'JJ'), ('time', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('iter', 'NN'), ('godzilla', 'NN'), ('ever', 'RB'), ('seen', 'VBN'), ('seen', 'VBN')]",1
"[('awesom', 'NN'), ('movi', 'NN')]",1
"[('good', 'JJ'), ('surpris', 'NN')]",1
"[('go', 'VB'), ('see', 'NN'), ('movi', 'NN')]",1
"[('plu', 'NN'), ('one', 'CD'), ('thousand', 'NN')]",1
"[('last', 'JJ'), ('time', 'NN'), ('ve', 'NN'), ('seen', 'VBN'), ('well', 'RB'), ('made', 'VBN'), ('monster', 'NN'), ('film', 'NN')]",1
"[('minu', 'NN'), ('turn', 'NN'), ('plu', 'NN')]",1
"[('felt', 'VBD'), ('godzilla', 'NN'), ('movi', 'NN'), ('come', 'VBN'), ('stage', 'NN'), ('evolut', 'NN')]",1
"[('king', 'VBG'), ('come', 'VBN'), ('home', 'NN'), ('japan', 'NN')]",1
"[('absolut', 'RB'), ('great', 'JJ'), ('film', 'NN')]",1
"[('differ', 'NN'), ('kind', 'NN'), ('godzilla', 'NN'), ('movi', 'NN')]",1
"[('never', 'RB'), ('thought', 'VBN'), ('godzilla', 'NN'), ('movi', 'NN'), ('would', 'MD'), ('make', 'VB'), ('cri', 'NN')]",1
"[('masterpiec', 'NN'), ('kaiju', 'NN'), ('genr', 'VBP'), ('serious', 'JJ'), ('rival', 'JJ'), ('1954', 'CD'), ('origin', 'NN')]",1
"[('true', 'JJ'), ('godzilla', 'NN'), ('masterpiec', 'NN')]",1
"[('amaz', 'NN')]",1
"[('one', 'CD'), ('best', 'JJS'), ('godzilla', 'NN'), ('movi', 'NN'), ('date', 'NN')]",1
"[('godzilla', 'NN'), ('awesometacular', 'NN')]",1
"[('rewatch', 'NN'), ('allegori', 'NN')]",1
"[('make', 'NN'), ('think', 'NN')]",1
"[('best', 'JJS'), ('movi', 'NN'), ('angel', 'NN'), ('studio', 'NN'), ('made', 'VBD'), ('yet', 'RB')]",1
"[('m', 'JJ'), ('gener', 'NN'), ('rate', 'NN'), ('solid', 'VBD'), ('8', 'CD')]",1
"[('power', 'NN'), ('film', 'NN'), ('everyon', 'NN')]",1
"[('religi', 'NN'), ('messag', 'NN'), ('disguis', 'NN'), ('sci', 'NN'), ('fi', 'VBD'), ('movi', 'NN')]",1
"[('start', 'RB'), ('good', 'JJ'), ('shift', 'NN'), ('bad', 'JJ')]",-1
"[('felt', 'NNS'), ('like', 'IN'), ('job', 'NN'), ('watch', 'NN'), ('s', 'NN'), ('bad', 'JJ')]",-1
"[('fascin', 'NN'), ('explor', 'NN')]",-1
"[('movi', 'JJ'), ('job', 'NN'), ('style', 'NN'), ('dr', 'NN')]",1
"[('bad', 'JJ'), ('mean', 'JJ'), ('realli', 'NN'), ('bad', 'JJ')]",0
"[('let', 'NN'), ('convers', 'NNS'), ('begin', 'VB')]",-1
"[('horribl', 'NN')]",0
"[('dystopian', 'JJ'), ('movi', 'NN'), ('set', 'NN'), ('multivers', 'NNS')]",-1
"[('entertain', 'NN'), ('differ', 'NN')]",0
"[('intrigu', 'JJ'), ('blend', 'NN'), ('scifi', 'NN'), ('faith', 'NN')]",1
"[('horribl', 'NN')]",1
"[('deni', 'NN'), ('villanuev', 'NN'), ('convert', 'NN'), ('christian', 'JJ'), ('hallmark', 'NN')]",-1
"[('religi', 'NN'), ('film', 'NN'), ('disguis', 'NN'), ('sci', 'NN'), ('fi', 'NN')]",1
"[('expect', 'VB'), ('unexpect', 'JJ'), ('love', 'NN'), ('movi', 'NN')]",0
"[('biggest', 'JJS'), ('decept', 'NN')]",1
"[('edg', 'JJ'), ('seat', 'NN')]",1
"[('excel', 'RB'), ('love', 'NN'), ('stori', 'NN')]",1
"[('dystopian', 'JJ'), ('take', 'VB'), ('religi', 'NN'), ('sermon', 'NN')]",1
"[('dark', 'JJ'), ('vs', 'NN'), ('light', 'NN')]",0
"[('near', 'IN'), ('futur', 'JJ'), ('virtual', 'JJ'), ('realiti', 'NN'), ('rule', 'NN')]",0
"[('readi', 'NN'), ('player', 'NN'), ('one', 'CD'), ('consider', 'NN'), ('better', 'RBR'), ('expect', 'VBP')]",0
"[('vintag', 'NN'), ('spielberg', 'NN')]",1
"[('readi', 'NN'), ('set', 'VBN'), ('go', 'VBP'), ('oasi', 'JJ')]",1
"[('reli', 'JJ'), ('heavili', 'NN'), ('empti', 'NN'), ('nostalgia', 'JJ'), ('popcultur', 'NN'), ('refer', 'VBP'), ('lack', 'NN'), ('engag', 'NN'), ('solid', 'JJ'), ('stori', 'NN')]",0
"[('bare', 'NN'), ('resembl', 'NN'), ('novel', 'NN')]",-1
"[('fanservic', 'JJ'), ('movi', 'NN')]",-1
"[('welcom', 'NN'), ('back', 'RB'), ('spielberg', 'NN')]",0
"[('instant', 'JJ'), ('classic', 'NN')]",1
"[('watchabl', 'NN'), ('noth', 'DT')]",1
"[('entertain', 'NN'), ('vr', 'NN'), ('movi', 'NN'), ('ignor', 'JJ'), ('realworld', 'NN'), ('problem', 'NN')]",0
"[('virtual', 'JJ'), ('brilliant', 'NN'), ('easter', 'NN'), ('egg', 'NN'), ('plenti', 'NN')]",1
"[('captur', 'NN'), ('adventur', 'NN'), ('book', 'NN'), ('lack', 'VBP'), ('heart', 'NN'), ('charact', 'NN'), ('growth', 'NN')]",1
"[('book', 'NN'), ('might', 'MD'), ('better', 'VB'), ('refer', 'NN'), ('work', 'NN'), ('better', 'RBR'), ('screen', 'NN')]",0
"[('quit', 'NN'), ('worth', 'NN'), ('watch', 'NN')]",1
"[('philip', 'NN'), ('k', 'NN'), ('dumb', 'NN')]",1
"[('kid', 'NN'), ('enjoy', 'NN')]",0
"[('virtual', 'JJ'), ('virtuos', 'NN')]",1
"[('great', 'JJ'), ('movi', 'NN'), ('differ', 'NN'), ('book', 'NN')]",0
"[('need', 'NNS'), ('say', 'VBP'), ('thrill', 'VB'), ('s', 'JJ'), ('m', 'NN'), ('vr', 'NN'), ('fan', 'NN')]",1
"[('nerd', 'JJ'), ('s', 'NN'), ('nerd', 'NN'), ('film', 'NN')]",0
"[('film', 'NN'), ('equival', 'NN'), ('watch', 'NN'), ('someon', 'NN'), ('els', 'NNS'), ('play', 'VBP'), ('video', 'JJ'), ('game', 'NN')]",0
"[('spielberg', 'JJ'), ('s', 'NN'), ('best', 'JJS'), ('year', 'NN')]",0
"[('book', 'NN'), ('charact', 'NN'), ('pop', 'NN'), ('cultur', 'NN'), ('refer', 'NN')]",1
"[('exercis', 'NN'), ('excess', 'JJ'), ('held', 'VBD'), ('togeth', 'JJ'), ('soulless', 'NN')]",0
[],-1
